,pa_id,poi_common_id,poi_branch,poi_addr_city,poi_postcode,poi_city,poi_addr_street,poi_addr_housenumber,poi_conscriptionnumber,poi_geom,original,poi_website,poi_description,poi_fuel_adblue,poi_fuel_octane_100,poi_fuel_octane_98,poi_fuel_octane_95,poi_fuel_diesel_gtl,poi_fuel_diesel,poi_fuel_lpg,poi_fuel_e85,poi_rent_lpg_bottles,poi_compressed_air,poi_restaurant,poi_food,poi_truck,poi_ref,poi_phone,poi_email,poi_authentication_app,poi_authentication_none,poi_authentication_membership_card,poi_capacity,poi_fee,poi_parking_fee,poi_motorcar,poi_socket_chademo,poi_socket_chademo_output,poi_socket_type2_combo,poi_socket_type2_combo_output,poi_socket_type2_cable,poi_socket_type2_cable_output,poi_socket_type2,poi_socket_type2_output,poi_manufacturer,poi_model,poi_opening_hours_nonstop,poi_opening_hours_mo_open,poi_opening_hours_tu_open,poi_opening_hours_we_open,poi_opening_hours_th_open,poi_opening_hours_fr_open,poi_opening_hours_sa_open,poi_opening_hours_su_open,poi_opening_hours_mo_close,poi_opening_hours_tu_close,poi_opening_hours_we_close,poi_opening_hours_th_close,poi_opening_hours_fr_close,poi_opening_hours_sa_close,poi_opening_hours_su_close,poi_opening_hours_summer_mo_open,poi_opening_hours_summer_tu_open,poi_opening_hours_summer_we_open,poi_opening_hours_summer_th_open,poi_opening_hours_summer_fr_open,poi_opening_hours_summer_sa_open,poi_opening_hours_summer_su_open,poi_opening_hours_summer_mo_close,poi_opening_hours_summer_tu_close,poi_opening_hours_summer_we_close,poi_opening_hours_summer_th_close,poi_opening_hours_summer_fr_close,poi_opening_hours_summer_sa_close,poi_opening_hours_summer_su_close,poi_opening_hours_lunch_break_start,poi_opening_hours_lunch_break_stop,poi_public_holiday_open,poi_opening_hours,poi_created,poi_updated,poi_deleted,poi_lat,poi_lon,pc_id,poi_name,poi_type,poi_tags,poi_url_base,poi_code,poi_search_name,poi_search_avoid_name,preserve_original_name,preserve_original_post_code,osm_search_distance_perfect,osm_search_distance_safe,osm_search_distance_unsafe,osm_id,osm_node,osm_version,osm_changeset,osm_timestamp,osm_live_tags,osm_nodes,poi_distance,poi_new
1083,2205,6,,630,2040,Budaörs,Sport utca,2-4,,POINT (47.45412 18.94213),"2040 Budaörs, Sport u. 2-4.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.45412,18.94213,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1084,2208,6,,630,2040,Budaörs,Szabadság út,47,,POINT (47.46073 18.95902),"2040 Budaörs, Szabadság út 47.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.46073,18.95902,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1085,2211,6,,639,2049,Diósd,Kossuth Lajos út,24,,POINT (47.40868 18.94875),"2049 Diósd, Kossuth Lajos út 24.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.40868,18.94875,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1086,2214,6,,640,2051,Biatorbágy,Szabadság utca,76,,POINT (47.47103 18.82475),"2051 Biatorbágy, Szabadság utca 76.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.47103,18.82475,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1087,2218,6,,643,2060,Bicske,Csabdi utca,4,,POINT (47.50234 18.62838),"2060 Bicske, Csabdi utca 4.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.50234,18.62838,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1088,2220,6,,643,2060,Bicske,Szent István út,2,,POINT (47.49078 18.63591),"2060 Bicske, Szent István út 2.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.49078,18.63591,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1089,2224,6,,657,2083,Solymár,Mátyás Király utca,11,,POINT (47.59204 18.93756),"2083 Solymár, Mátyás Király u. 11.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.59204,18.93756,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1090,2227,6,,659,2085,Pilisvörösvár,Fő út,30,,POINT (47.61908 18.91272),"2085 Pilisvörösvár, Fő út 30.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.6189937,18.9124726,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,7897704131,OSM_object_type.node,2,0,2020-09-25 21:17:55.000000,"{'name': 'K&H bank ATM', 'operator': 'K&H bank', 'amenity': 'atm', 'indoor': 'yes'}",,20.8789763,False
1091,2230,6,,666,2092,Budakeszi,Fő út,128,,POINT (47.51243 18.9318),"2092 Budakeszi, Fő út 128.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.51243,18.9318,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1092,2233,6,,668,2094,Nagykovácsi,Kossuth Lajos utca,47,,POINT (47.57589 18.88816),"2094 Nagykovácsi, Kossuth Lajos utca 47.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.57589,18.88816,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1093,2237,6,,674,2100,Gödöllő,Szabadság tér,6,,POINT (47.5992 19.34868),"2100 Gödöllő, Szabadság tér 6.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.5992,19.34868,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1094,2242,6,,674,2100,Gödöllő,Thegze Lajos utca,2,,POINT (47.61048 19.3382),"2100 Gödöllő, Thegze Lajos utca 2.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.61048,19.3382,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1095,2245,6,,680,2112,Veresegyház,Fő út,39,,POINT (47.65725 19.2849),"2112 Veresegyház, Fő út 39.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.65725,19.2849,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1096,2249,6,,687,2119,Pécel,Kossuth tér,1,,POINT (47.48906 19.34015),"2119 Pécel, Kossuth tér 1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.48906,19.34015,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1097,2252,6,,688,2120,Dunakeszi,Fóti út,120,,POINT (47.61997 19.16705),"2120 Dunakeszi, Fóti út 120.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.61997,19.16705,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1098,2255,6,,688,2120,Dunakeszi,Fő út,31,,POINT (47.63123 19.12865),"2120 Dunakeszi, Fő út 31.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.63123,19.12865,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1099,2259,6,,694,2131,Göd,Pesti út,46,,POINT (47.67859 19.13333),"2131 Göd, Pesti út 46.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.67859,19.13333,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1100,2263,6,,706,2151,Fót,Dózsa György út,18,,POINT (47.61095 19.19386),"2151 Fót, Dózsa György út 18.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.61095,19.19386,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1101,2267,6,,718,2170,Aszód,Kossuth Lajos út,27,,POINT (47.65131 19.47842),"2170 Aszód, Kossuth Lajos út 27.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.65131,19.47842,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1102,2270,6,,732,2194,Tura,Bartók Béla tér,22,,POINT (47.6118 19.59991),"2194 Tura, Bartók Béla tér 22.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.6118,19.59991,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1103,2273,6,,733,2200,Monor,Kossuth Lajos utca,71/A,,POINT (47.35138 19.44537),"2200 Monor, Kossuth Lajos utca 71/A.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.35138,19.44537,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1104,2276,6,,744,2220,Vecsés,Fő út,183,,POINT (47.4138 19.26397),"2220 Vecsés, Fő út 183.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.4138,19.26397,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1105,2280,6,,748,2230,Gyömrő,Szent István út,20/A,,POINT (47.42169 19.39254),"2230 Gyömrő, Szent István út 20/A.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.42169,19.39254,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1106,2284,6,,750,2234,Maglód,Eszterházy János utca,1,,POINT (47.46005 19.333),"2234 Maglód, Eszterházy János utca 1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.46005,19.333,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1107,2287,6,,753,2241,Sülysáp,Szent István tér,6,,POINT (47.45092 19.5343),"2241 Sülysáp, Szent István tér 6.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.45092,19.5343,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1108,2290,6,,761,2300,Ráckeve,Móricz Zsigmond utca,7,,POINT (47.15837 18.94453),"2300 Ráckeve, Móricz Zsigmond utca 7.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.15837,18.94453,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1109,2292,6,,765,2310,Szigetszentmiklós,Ifjúság utca,16,,POINT (47.34227 19.0409),"2310 Szigetszentmiklós, Ifjúság utca 16.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.34227,19.0409,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1110,2295,6,,765,2310,Szigetszentmiklós,Ipartelep Leshegy út,1/A,,POINT (47.37583 19.04748),"2310 Szigetszentmiklós, Ipartelep Leshegy út 1/A",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.37583,19.04748,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1111,2298,6,,769,2314,Halásztelek,Szent László tér,1,,POINT (47.36136 18.98517),"2314 Halásztelek, Szent László tér 1.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.36136,18.98517,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,,,,,2022-06-08 15:28:46.243493,,,,True
1112,2301,6,,771,2316,Tököl,Hermina utca,1,,POINT (47.33698 18.99719),"2316 Tököl, Hermina u. 1-3.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,24/7,2022-06-01 13:19:03.209624+00:00,,,47.3368769,18.997147,6,K&H Bank ATM,atm,"{'operator': 'K&H Bank Zrt.', 'ref:vatin': 'HU10195664', 'brand': 'K&H', 'operator:addr': '1095 Budapest, Lechner Ödön fasor 9.', 'ref:vatin:hu': '10195664-4-44', 'amenity': 'atm', 'bic': 'OKHBHUHB', 'ref:HU:company': '01 10 041043'}",https://www.kh.hu,hukhatm,(kh bank atm|k&h bank atm|k&h atm|kh atm),,False,False,2000.0,80.0,3.0,4549748230,OSM_object_type.node,1,0,2016-12-11 19:51:19.000000,"{'name': 'K&H ATM', 'addr:street': 'Hermina utca', 'addr:housenumber': '1', 'addr:postcode': '2316', 'addr:city': 'Tököl', 'amenity': 'atm'}",,11.91333637,False
